kind,ticker,date,beaten,n_buyers,value,officer,ex20,ex60,ex120
SINGLE,GT,2024-02-20,False,1,510300.0,False,-2.2066445539717137,0.29140363679098513,-36.69738248418864
SINGLE,GT,2025-11-18,True,1,755000.0,False,6.558695694739299,3.161751413822378,-34.75483444594482
SINGLE,GTES,2024-08-26,False,1,200793.6,False,-3.674187094086154,12.515090029743618,22.049419925237643
SINGLE,GTES,2025-03-12,False,1,1173600.0,False,-2.2437706115874665,2.1058172970106437,8.582147078517817
CLUSTER,GTLB,2021-12-15,False,3,149985187.82,False,-6.660027885713337,-23.85454898696844,0.6672936381334722
CLUSTER,GTLB,2022-05-26,False,3,12749551.86,False,37.61801176975629,49.86924217970185,10.521634232000366
SINGLE,GTLB,2026-01-06,True,1,124750.07999999999,True,-9.215004414065959,-35.17749087037478,-28.936627425260074
SINGLE,GVA,2025-05-13,False,1,103287.5,False,4.9634322704263445,21.33206946305916,11.393643531190577
SINGLE,GWRE,2019-09-17,False,1,212320.0,False,4.1613575535286085,-5.9413648130910595,-10.821868080921707
SINGLE,GWRE,2020-03-17,True,1,151940.0,False,-9.779297022204986,-0.9411050334324997,1.0183867869665875
SINGLE,GWRE,2020-12-22,False,1,746938.0,False,-7.547468819918027,-29.63292628475381,-30.4547625543877
CLUSTER,GWW,2010-11-22,False,3,200638.0,False,5.5833864694047035,-3.063607553868855,7.099031857650834
SINGLE,GWW,2016-02-18,False,1,86635.0,False,-4.101631678209979,-4.349335453490932,-15.833984072738769
SINGLE,GWW,2018-02-08,False,1,50019.45,False,-1.0422175920461356,4.810804366487725,21.366299337252215
SINGLE,GXO,2025-12-02,False,1,303540.0,False,1.901379552443199,19.196640703959684,-9.607970073870318
SINGLE,H,2021-12-21,False,1,8012640.0,False,7.207207595227203,9.202218550749816,12.898826500208173
SINGLE,H,2023-09-25,False,1,130615.0,False,4.052813381706321,13.073443639341818,31.09205917566227
SINGLE,HAE,2020-08-13,True,1,323720.0,False,6.81349469526992,10.508805256454664,29.20308678732548
SINGLE,HAE,2025-11-13,False,1,98784.0,False,7.159375904253799,-30.339754376931737,-35.6685060648843
SINGLE,HAL,2011-11-29,True,1,65180.00000000001,False,-1.7205071750798901,-16.879005834306575,-18.472088027380682
SINGLE,HAL,2012-02-07,True,1,1105200.0,False,-5.9762589114083235,-6.022382806955874,0.7456872509027548
SINGLE,HAL,2015-08-25,True,1,133620.0,False,12.378139023163877,10.800897880238264,7.010730722583297
SINGLE,HAL,2017-02-14,False,1,305538.5,False,-8.172579240048389,-19.357780682229652,-28.729232734282157
SINGLE,HAL,2017-05-17,False,1,370640.0,False,-6.536132567625472,-14.688499428667457,-12.49884310714652
SINGLE,HAL,2018-07-27,False,1,235827.99999999997,False,-4.83291987113685,-6.361743130837893,-13.187399481062318
SINGLE,HAL,2019-09-13,True,1,154800.0,False,-4.67043347084112,6.652177855082842,-31.742352135871016
SINGLE,HAL,2025-06-02,True,1,169204.5,False,1.160161872900435,2.5762164013913473,25.21357610447112
SINGLE,HAS,2015-04-27,False,1,72350.0,False,3.0486029304016284,17.198637330948234,17.436652373217733
SINGLE,HAS,2015-10-05,False,1,11732.88,False,0.6575711374521553,-10.066279099195144,4.265391019555697
SINGLE,HAS,2018-11-01,False,1,1009800.0,True,-8.858821624301271,-6.740798512767578,-3.3644596538587095
CLUSTER,HBAN,2014-03-04,False,3,140102.0,True,5.334169299451883,-2.972767362549655,-1.7856201503669817
CLUSTER,HBAN,2016-02-02,False,3,1332789.21,True,1.896575182220456,3.85596060678413,-9.0991150533633
CLUSTER,HBAN,2022-04-29,False,3,272871.8308,True,4.388840123153193,5.22420996476827,13.523921459053081
CLUSTER,HBAN,2026-03-17,False,3,1037939.71,True,7.660140059365862,9.815476319344942,4.678112778339026
